snapshot_id,collect_date,mode,mode_cn,character_slug,character_name_en,character_name_cn,usage_value,source_file,note
4.3.1,2026-06-11,as,末日幻影,arlan,Arlan,阿兰,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,arlan,Arlan,阿兰,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,asta,Asta,艾丝妲,0.34,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,asta,Asta,艾丝妲,0.35,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,asta,Asta,艾丝妲,0.45,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,asta,Asta,艾丝妲,0.8,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,aventurine,Aventurine,砂金,3.71,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,aventurine,Aventurine,砂金,3.97,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,aventurine,Aventurine,砂金,4.59,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,aventurine,Aventurine,砂金,9.82,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,bailu,Bailu,白露,0.11,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,bailu,Bailu,白露,0.1,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,bailu,Bailu,白露,0.17,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,bailu,Bailu,白露,0.84,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,black-swan,Black Swan,黑天鹅,17.96,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,black-swan,Black Swan,黑天鹅,21.84,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,black-swan,Black Swan,黑天鹅,19.94,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,black-swan,Black Swan,黑天鹅,22.63,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,blade-mortenax,Mortenax Blade,千冶•刃,9.37,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,blade-mortenax,Mortenax Blade,千冶•刃,4.42,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,blade-mortenax,Mortenax Blade,千冶•刃,28.86,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,blade-mortenax,Mortenax Blade,千冶•刃,26.4,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,boothill,Boothill,波提欧,0.39,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,boothill,Boothill,波提欧,0.06,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,boothill,Boothill,波提欧,0.75,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,boothill,Boothill,波提欧,0.48,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,bronya,Bronya,布洛妮娅,2.24,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,bronya,Bronya,布洛妮娅,2.83,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,bronya,Bronya,布洛妮娅,1.76,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,bronya,Bronya,布洛妮娅,4.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,castorice,Castorice,遐蝶,41.42,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,castorice,Castorice,遐蝶,49.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,castorice,Castorice,遐蝶,48.51,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,castorice,Castorice,遐蝶,62.44,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,cerydra,Cerydra,刻律德菈,14.22,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,cerydra,Cerydra,刻律德菈,12.49,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,cerydra,Cerydra,刻律德菈,13.27,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,cerydra,Cerydra,刻律德菈,17.81,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,cipher,Cipher,赛飞儿,1.77,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,cipher,Cipher,赛飞儿,1.27,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,cipher,Cipher,赛飞儿,2.45,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,cipher,Cipher,赛飞儿,3.81,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,clara,Clara,克拉拉,0.07,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,clara,Clara,克拉拉,0.19,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,clara,Clara,克拉拉,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,clara,Clara,克拉拉,0.08,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,cyrene,Cyrene,昔涟,41.4,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,cyrene,Cyrene,昔涟,46.12,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,cyrene,Cyrene,昔涟,46.79,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,cyrene,Cyrene,昔涟,56.3,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,dan-heng,Dan Heng,丹恒,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,dan-heng,Dan Heng,丹恒,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,dan-heng,Dan Heng,丹恒,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,dan-heng,Dan Heng,丹恒,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,52.59,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,54.31,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,56.43,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,63.93,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,dr-ratio,Dr. Ratio,真理医生,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,dr-ratio,Dr. Ratio,真理医生,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,dr-ratio,Dr. Ratio,真理医生,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,dr-ratio,Dr. Ratio,真理医生,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,evanescia,Evanescia,绯英,10.58,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,evanescia,Evanescia,绯英,11.78,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,evanescia,Evanescia,绯英,13.23,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,evanescia,Evanescia,绯英,13.52,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,feixiao,Feixiao,飞霄,0.86,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,feixiao,Feixiao,飞霄,0.32,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,feixiao,Feixiao,飞霄,1.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,feixiao,Feixiao,飞霄,1.18,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,firefly,Firefly,流萤,22.07,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,firefly,Firefly,流萤,15.88,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,firefly,Firefly,流萤,27.65,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,firefly,Firefly,流萤,34.37,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,fu-xuan,Fu Xuan,符玄,1.31,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,fu-xuan,Fu Xuan,符玄,1.36,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,fu-xuan,Fu Xuan,符玄,2.21,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,fu-xuan,Fu Xuan,符玄,3.72,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,gallagher,Gallagher,加拉赫,4.96,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,gallagher,Gallagher,加拉赫,4.9,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,gallagher,Gallagher,加拉赫,8.35,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,gallagher,Gallagher,加拉赫,11.25,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,gepard,Gepard,杰帕德,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,gepard,Gepard,杰帕德,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,gepard,Gepard,杰帕德,0.03,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,gepard,Gepard,杰帕德,0.09,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,guinaifen,Guinaifen,桂乃芬,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,guinaifen,Guinaifen,桂乃芬,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,guinaifen,Guinaifen,桂乃芬,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,guinaifen,Guinaifen,桂乃芬,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,hanya,Hanya,寒鸦,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,hanya,Hanya,寒鸦,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,hanya,Hanya,寒鸦,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,hanya,Hanya,寒鸦,0.04,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,herta,Herta,黑塔,0.46,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,herta,Herta,黑塔,6.76,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,herta,Herta,黑塔,0.69,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,herta,Herta,黑塔,0.48,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,himeko,Himeko,姬子,0.03,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,himeko,Himeko,姬子,1.22,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,himeko,Himeko,姬子,0.07,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,himeko,Himeko,姬子,0.09,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,hook,Hook,虎克,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,hook,Hook,虎克,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,hook,Hook,虎克,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,hook,Hook,虎克,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,huohuo,Huohuo,藿藿,30.3,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,huohuo,Huohuo,藿藿,24.84,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,huohuo,Huohuo,藿藿,37.96,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,huohuo,Huohuo,藿藿,45.36,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,hyacine,Hyacine,风堇,52.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,hyacine,Hyacine,风堇,59.43,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,hyacine,Hyacine,风堇,58.5,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,hyacine,Hyacine,风堇,70.34,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,hysilens,Hysilens,海瑟音,18.93,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,hysilens,Hysilens,海瑟音,23.37,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,hysilens,Hysilens,海瑟音,21.89,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,hysilens,Hysilens,海瑟音,24.04,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,0.06,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,0.14,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,0.06,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,jade,Jade,翡翠,0.52,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,jade,Jade,翡翠,3.56,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,jade,Jade,翡翠,0.73,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,jade,Jade,翡翠,0.63,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,jiaoqiu,Jiaoqiu,椒丘,0.41,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,jiaoqiu,Jiaoqiu,椒丘,1.09,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,jiaoqiu,Jiaoqiu,椒丘,0.54,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,jiaoqiu,Jiaoqiu,椒丘,1.16,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,jing-yuan,Jing Yuan,景元,0.12,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,jing-yuan,Jing Yuan,景元,0.33,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,jing-yuan,Jing Yuan,景元,0.1,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,jing-yuan,Jing Yuan,景元,0.12,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,jingliu,Jingliu,镜流,0.07,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,jingliu,Jingliu,镜流,0.07,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,jingliu,Jingliu,镜流,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,jingliu,Jingliu,镜流,0.16,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,kafka,Kafka,卡芙卡,19.11,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,kafka,Kafka,卡芙卡,23.87,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,kafka,Kafka,卡芙卡,22.15,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,kafka,Kafka,卡芙卡,24.45,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,lingsha,Lingsha,灵砂,11.16,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,lingsha,Lingsha,灵砂,12.54,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,lingsha,Lingsha,灵砂,14.97,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,lingsha,Lingsha,灵砂,18.79,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,luka,Luka,卢卡,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,luka,Luka,卢卡,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,luka,Luka,卢卡,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,luka,Luka,卢卡,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,luocha,Luocha,罗刹,1.42,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,luocha,Luocha,罗刹,1.79,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,luocha,Luocha,罗刹,1.84,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,luocha,Luocha,罗刹,4.73,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,lynx,Lynx,玲可,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,lynx,Lynx,玲可,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,lynx,Lynx,玲可,0.03,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,lynx,Lynx,玲可,0.06,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,march-7th,March 7th,三月七 - 存护,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,march-7th,March 7th,三月七 - 存护,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,march-7th,March 7th,三月七 - 存护,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,march-7th,March 7th,三月七 - 存护,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,0.04,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,0.06,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,0.04,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,misha,Misha,米沙,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,misha,Misha,米沙,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,misha,Misha,米沙,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,misha,Misha,米沙,0.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,moze,Moze,貊泽,0.07,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,moze,Moze,貊泽,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,moze,Moze,貊泽,0.08,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,moze,Moze,貊泽,0.05,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,mydei,Mydei,万敌,1.27,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,mydei,Mydei,万敌,1.72,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,mydei,Mydei,万敌,0.64,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,mydei,Mydei,万敌,2.27,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,natasha,Natasha,娜塔莎,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,natasha,Natasha,娜塔莎,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,natasha,Natasha,娜塔莎,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,natasha,Natasha,娜塔莎,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,pela,Pela,佩拉,0.04,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,pela,Pela,佩拉,0.06,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,pela,Pela,佩拉,0.05,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,pela,Pela,佩拉,0.21,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,phainon,Phainon,白厄,16.0,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,phainon,Phainon,白厄,14.78,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,phainon,Phainon,白厄,12.06,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,phainon,Phainon,白厄,19.68,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,qingque,Qingque,青雀,0.02,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,qingque,Qingque,青雀,0.03,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,as,末日幻影,qingque,Qingque,青雀,0.04,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,aa,异相仲裁,qingque,Qingque,青雀,0.01,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,moc,混沌回忆,rappa,Rappa,乱破,0.53,4.3.1/histograph.json,trend auxiliary; not a full character usage table
4.3.1,2026-06-11,pf,虚构叙事,rappa,Rappa,乱破,1.88,4.3.1/histograph.json,trend auxiliary; not a full character usage table
