snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,start_date,end_date,character_slug,character_name_en,character_name_cn,role,rarity,app_rate,avg_score,sample,sample_players,cons_avg,char_level,w_engine_level,core_skill,source_kind,source_file,source_url,quality_flag
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.02,0,133,88,2.45,60.0,60.0,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.07,0,54,91,2.56,59.95,59.58,6.98,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.85,26181,194,216,1.48,60.0,59.33,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.47,26905,88,144,1.57,60.0,59.83,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.05,0,60,83,2.65,60.0,59.68,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.04,0,80,60,1.75,60.0,59.56,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.21,28230,113,117,1.38,60.0,59.65,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,17.26,31004,3921,1246,0.41,60.0,59.25,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.07,0,1348,1095,0.68,60.0,59.45,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,3.39,26799,938,678,0.98,60.0,59.69,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,1.46,26265,304,317,1.07,60.0,59.66,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.09,0,821,591,1.01,60.0,59.72,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.67,23518,800,258,0.83,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,10.13,27367,1994,1076,0.64,60.0,59.46,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.02,0,258,27,2.53,59.85,54.66,6.97,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.07,0,54,24,2.94,60.0,60.0,6.98,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.01,0,18,10,2.72,60.0,60.0,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.0,0,82,28,2.72,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.08,0,56,24,2.96,60.0,60.0,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.43,24324,78,6,2.36,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.02,0,41,16,3.15,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.01,0,1092,275,0.68,60.0,59.68,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.0,0,475,316,0.76,60.0,59.94,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.0,0,43,55,1.87,60.0,60.0,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.0,0,353,244,0.83,60.0,59.44,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.01,0,504,287,0.82,60.0,59.79,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,2.35,21488,332,98,1.05,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.13,0,33,51,2.8,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.07,0,114,92,3.19,60.0,59.56,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.09,0,58,111,3.28,60.0,59.68,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.64,27463,199,246,1.94,60.0,59.32,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.75,27090,131,199,2.63,60.0,59.86,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.1,0,155,167,2.52,60.0,60.0,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.08,0,121,82,2.52,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.18,27802,145,176,1.8,60.0,59.89,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,jane-doe,Jane Doe,简·杜,异常主C,S,1.21,27301,861,304,1.17,60.0,59.91,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,jane-doe,Jane Doe,简·杜,异常主C,S,2.51,30888,1202,913,1.25,60.0,59.96,6.99,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,jane-doe,Jane Doe,简·杜,异常主C,S,0.08,0,1153,755,1.36,60.0,59.97,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,jane-doe,Jane Doe,简·杜,异常主C,S,0.11,0,291,308,1.55,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,jane-doe,Jane Doe,简·杜,异常主C,S,1.39,30261,513,378,1.67,60.0,59.85,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,jane-doe,Jane Doe,简·杜,异常主C,S,1.86,22736,603,213,1.3,59.97,59.97,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,jane-doe,Jane Doe,简·杜,异常主C,S,2.78,28905,903,541,0.9,60.0,59.83,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,ju-fufu,Ju Fufu,橘福福,辅助,S,34.01,31307,7995,652,0.12,60.0,59.37,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,ju-fufu,Ju Fufu,橘福福,辅助,S,16.86,31600,5330,993,0.14,59.98,59.58,6.99,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,ju-fufu,Ju Fufu,橘福福,辅助,S,19.62,31915,7087,946,0.14,59.99,58.88,6.99,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,ju-fufu,Ju Fufu,橘福福,辅助,S,14.92,31426,4420,728,0.15,60.0,59.57,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,ju-fufu,Ju Fufu,橘福福,辅助,S,6.0,28085,3782,548,0.16,60.0,59.61,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,ju-fufu,Ju Fufu,橘福福,辅助,S,2.2,23905,1984,190,0.19,60.0,59.73,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,ju-fufu,Ju Fufu,橘福福,辅助,S,3.39,27276,4304,551,0.16,60.0,59.8,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,koleda,Koleda Belobog,珂蕾妲·贝洛伯格,辅助,S,2.63,28216,588,18,2.11,60.0,55.14,6.92,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,koleda,Koleda Belobog,珂蕾妲·贝洛伯格,辅助,S,0.52,28657,230,13,1.98,60.0,55.63,6.96,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,koleda,Koleda Belobog,珂蕾妲·贝洛伯格,辅助,S,0.64,28767,213,10,2.19,60.0,51.14,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,koleda,Koleda Belobog,珂蕾妲·贝洛伯格,辅助,S,0.52,28534,118,6,2.14,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,koleda,Koleda Belobog,珂蕾妲·贝洛伯格,辅助,S,0.11,0,88,5,2.11,60.0,58.89,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,koleda,Koleda Belobog,珂蕾妲·贝洛伯格,辅助,S,0.05,0,108,7,2.16,60.0,60.0,6.93,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,koleda,Koleda Belobog,珂蕾妲·贝洛伯格,辅助,S,0.27,25980,176,12,2.51,60.0,59.49,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,lighter,Lighter,莱特,辅助,S,10.92,31709,2487,409,0.37,60.0,59.62,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,lighter,Lighter,莱特,辅助,S,0.23,26911,843,411,0.54,60.0,59.85,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,lighter,Lighter,莱特,辅助,S,3.54,27020,935,440,0.59,60.0,59.54,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,lighter,Lighter,莱特,辅助,S,2.23,26609,389,272,0.72,60.0,59.87,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,lighter,Lighter,莱特,辅助,S,0.26,27006,454,243,0.72,60.0,59.56,6.99,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,lighter,Lighter,莱特,辅助,S,0.19,19257,499,124,0.62,60.0,59.95,6.98,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,lighter,Lighter,莱特,辅助,S,4.92,27450,1113,354,0.51,60.0,59.88,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,lucia,Lucia,卢西娅,辅助,S,55.02,31962,12533,1076,0.13,60.0,58.99,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-3,第5防线 3,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,lucia,Lucia,卢西娅,辅助,S,35.04,32292,10397,1945,0.14,59.99,59.19,6.99,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-3,第5防线 3,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,lucia,Lucia,卢西娅,辅助,S,41.79,32261,13487,1755,0.13,60.0,59.1,6.99,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-3,第5防线 3,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,lucia,Lucia,卢西娅,辅助,S,35.83,31898,9944,1501,0.15,60.0,59.28,6.99,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-3,第5防线 3,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,lucia,Lucia,卢西娅,辅助,S,11.62,28227,8475,1219,0.16,60.0,59.39,6.99,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-3,第5防线 3,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,lucia,Lucia,卢西娅,辅助,S,3.65,23811,5685,468,0.21,59.99,59.54,6.99,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-3,第5防线 3,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,lucia,Lucia,卢西娅,辅助,S,3.18,27603,10977,1266,0.17,60.0,59.33,6.99,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-3,第5防线 3,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,lucy,Luciana de Montefio,露西亚娜·德·蒙特夫,辅助,A,1.01,27333,437,17,5.98,60.0,59.6,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
