snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,scope,rank,char_1_slug,char_2_slug,char_3_slug,bangboo_slug,char_1_name_cn,char_2_name_cn,char_3_name_cn,bangboo_name_cn,app_rate,avg_score,avg_score_m1,source_kind,source_file,source_url,raw_index,raw_json
2.8.3,2026-06-15,da,危局强袭,1-3,1 / 3,2.8.3,危局强袭 2.8.3,1-3_combined.json,13,cissia,trigger,astra-yao,plugboo,希希芙,「扳机」,耀嘉音,插头布,1.61,29955,39050,hf_comps,2.8.3/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-3_combined.json,13,"{""char_one"":""cissia"",""char_two"":""trigger"",""char_three"":""astra-yao"",""bangboo"":""plugboo"",""app_rate"":1.61,""rank"":13,""avg_round"":29955,""avg_round_m1"":39050}"
2.8.2,2026-06-02,da,危局强袭,1-3,1 / 3,2.8.2,危局强袭 2.8.2,1-3_combined.json,13,aria,nangong-yu,astra-yao,biggest-fan,爱芮,南宫羽,耀嘉音,阿饭,1.13,24136,31010,hf_comps,2.8.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-3_combined.json,13,"{""char_one"":""aria"",""char_two"":""nangong-yu"",""char_three"":""astra-yao"",""bangboo"":""biggest-fan"",""app_rate"":1.13,""rank"":13,""avg_round"":24136,""avg_round_m1"":31010}"
2.6.2,2026-03-10,da,危局强袭,1-3,1 / 3,2.6.2,危局强袭 2.6.2,1-3_combined.json,13,banyue,ju-fufu,lucia,birkblick,般岳,橘福福,卢西娅,比克布利克,1.08,29289,36305,hf_comps,2.6.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-3_combined.json,13,"{""char_one"":""banyue"",""char_two"":""ju-fufu"",""char_three"":""lucia"",""bangboo"":""birkblick"",""app_rate"":1.08,""rank"":13,""avg_round"":29289,""avg_round_m1"":36305}"
2.6.2,2026-03-10,da,危局强袭,1-3,1 / 3,2.6.2,危局强袭 2.6.2,1-3_combined.json,13,miyabi,burnice,astra-yao,snap,星见 雅,柏妮思·怀特,耀嘉音,咔嚓仔,1.08,21144,25315,hf_comps,2.6.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-3_combined.json,14,"{""char_one"":""miyabi"",""char_two"":""burnice"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":1.08,""rank"":13,""avg_round"":21144,""avg_round_m1"":25315}"
2.8.1,2026-05-11,da,危局强袭,1-3,1 / 3,2.8.1,危局强袭 2.8.1,1-3_combined.json,13,cissia,trigger,astra-yao,plugboo,希希芙,「扳机」,耀嘉音,插头布,0.98,28733,38692,hf_comps,2.8.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-3_combined.json,13,"{""char_one"":""cissia"",""char_two"":""trigger"",""char_three"":""astra-yao"",""bangboo"":""plugboo"",""app_rate"":0.98,""rank"":13,""avg_round"":28733,""avg_round_m1"":38692}"
2.6.1,2026-02-17,da,危局强袭,1-3,1 / 3,2.6.1,危局强袭 2.6.1,1-3_combined.json,13,miyabi,vivian,nicole-demara,robin,星见 雅,薇薇安·班希,妮可·德玛拉,罗宾,0.67,22346,26590,hf_comps,2.6.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-3_combined.json,13,"{""char_one"":""miyabi"",""char_two"":""vivian"",""char_three"":""nicole-demara"",""bangboo"":""robin"",""app_rate"":0.67,""rank"":13,""avg_round"":22346,""avg_round_m1"":26590}"
3.0.1,2026-06-21,da,危局强袭,1-3,1 / 3,3.0.1,危局强袭 3.0.1,1-3_combined.json,13,ye-shunguang,caesar,zhao,sprout,叶瞬光,凯撒·金,照,芽芽,0.45,23562,31756,hf_comps,3.0.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-3_combined.json,13,"{""char_one"":""ye-shunguang"",""char_two"":""caesar"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":0.45,""rank"":13,""avg_round"":23562,""avg_round_m1"":31756}"
2.7.1,2026-03-31,da,危局强袭,1-3,1 / 3,2.7.1,危局强袭 2.7.1,1-3_combined.json,14,miyabi,nicole-demara,astra-yao,resonaboo,星见 雅,妮可·德玛拉,耀嘉音,共鸣布,1.52,24908,35156,hf_comps,2.7.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-3_combined.json,14,"{""char_one"":""miyabi"",""char_two"":""nicole-demara"",""char_three"":""astra-yao"",""bangboo"":""resonaboo"",""app_rate"":1.52,""rank"":14,""avg_round"":24908,""avg_round_m1"":35156}"
2.8.3,2026-06-15,da,危局强袭,1-3,1 / 3,2.8.3,危局强袭 2.8.3,1-3_combined.json,14,seed,anby-demara-soldier-0,astra-yao,mercury,「席德」,零号·安比,耀嘉音,「墨丘利」,1.52,23187,28220,hf_comps,2.8.3/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-3_combined.json,14,"{""char_one"":""seed"",""char_two"":""anby-demara-soldier-0"",""char_three"":""astra-yao"",""bangboo"":""mercury"",""app_rate"":1.52,""rank"":14,""avg_round"":23187,""avg_round_m1"":28220}"
2.8.2,2026-06-02,da,危局强袭,1-3,1 / 3,2.8.2,危局强袭 2.8.2,1-3_combined.json,14,alice,vivian,ukinami-yuzuha,robin,爱丽丝·泰姆菲尔德,薇薇安·班希,浮波柚叶,罗宾,1.07,18346,22712,hf_comps,2.8.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-3_combined.json,14,"{""char_one"":""alice"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":1.07,""rank"":14,""avg_round"":18346,""avg_round_m1"":22712}"
2.8.1,2026-05-11,da,危局强袭,1-3,1 / 3,2.8.1,危局强袭 2.8.1,1-3_combined.json,14,anby-demara-soldier-0,orphie-and-magus,astra-yao,mercury,零号·安比,奥菲丝·马格努森 & 「鬼火」,耀嘉音,「墨丘利」,0.86,27314,33738,hf_comps,2.8.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-3_combined.json,14,"{""char_one"":""anby-demara-soldier-0"",""char_two"":""orphie-and-magus"",""char_three"":""astra-yao"",""bangboo"":""mercury"",""app_rate"":0.86,""rank"":14,""avg_round"":27314,""avg_round_m1"":33738}"
2.7.2,2026-04-21,da,危局强袭,1-3,1 / 3,2.7.2,危局强袭 2.7.2,1-3_combined.json,14,evelyn,dialyn,astra-yao,snap,伊芙琳·舒瓦利耶,琉音,耀嘉音,咔嚓仔,0.67,23961,31576,hf_comps,2.7.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-3_combined.json,14,"{""char_one"":""evelyn"",""char_two"":""dialyn"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.67,""rank"":14,""avg_round"":23961,""avg_round_m1"":31576}"
2.6.1,2026-02-17,da,危局强袭,1-3,1 / 3,2.6.1,危局强袭 2.6.1,1-3_combined.json,14,yanagi,vivian,ukinami-yuzuha,robin,月城 柳,薇薇安·班希,浮波柚叶,罗宾,0.66,27627,36304,hf_comps,2.6.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-3_combined.json,14,"{""char_one"":""yanagi"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":0.66,""rank"":14,""avg_round"":27627,""avg_round_m1"":36304}"
3.0.1,2026-06-21,da,危局强袭,1-3,1 / 3,3.0.1,危局强袭 3.0.1,1-3_combined.json,14,billy-starlight,lucia,pan-yinhu,belion,星徽·比利,卢西娅,潘引壶,狮耶,0.44,28127,36272,hf_comps,3.0.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-3_combined.json,14,"{""char_one"":""billy-starlight"",""char_two"":""lucia"",""char_three"":""pan-yinhu"",""bangboo"":""belion"",""app_rate"":0.44,""rank"":14,""avg_round"":28127,""avg_round_m1"":36272}"
2.7.1,2026-03-31,da,危局强袭,1-3,1 / 3,2.7.1,危局强袭 2.7.1,1-3_combined.json,15,hugo,lycaon,lighter,robin,雨果·维拉德,冯·莱卡恩,莱特,罗宾,1.39,22937,28542,hf_comps,2.7.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-3_combined.json,15,"{""char_one"":""hugo"",""char_two"":""lycaon"",""char_three"":""lighter"",""bangboo"":""robin"",""app_rate"":1.39,""rank"":15,""avg_round"":22937,""avg_round_m1"":28542}"
2.8.3,2026-06-15,da,危局强袭,1-3,1 / 3,2.8.3,危局强袭 2.8.3,1-3_combined.json,15,seed,anby-demara-soldier-0,trigger,mercury,「席德」,零号·安比,「扳机」,「墨丘利」,1.37,23055,24587,hf_comps,2.8.3/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-3_combined.json,15,"{""char_one"":""seed"",""char_two"":""anby-demara-soldier-0"",""char_three"":""trigger"",""bangboo"":""mercury"",""app_rate"":1.37,""rank"":15,""avg_round"":23055,""avg_round_m1"":24587}"
2.6.2,2026-03-10,da,危局强袭,1-3,1 / 3,2.6.2,危局强袭 2.6.2,1-3_combined.json,15,yixuan,lucia,astra-yao,belion,仪玄,卢西娅,耀嘉音,狮耶,1.07,25569,33374,hf_comps,2.6.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-3_combined.json,15,"{""char_one"":""yixuan"",""char_two"":""lucia"",""char_three"":""astra-yao"",""bangboo"":""belion"",""app_rate"":1.07,""rank"":15,""avg_round"":25569,""avg_round_m1"":33374}"
2.8.2,2026-06-02,da,危局强袭,1-3,1 / 3,2.8.2,危局强袭 2.8.2,1-3_combined.json,15,aria,ukinami-yuzuha,sunna,biggest-fan,爱芮,浮波柚叶,千夏,阿饭,0.89,24738,35193,hf_comps,2.8.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-3_combined.json,15,"{""char_one"":""aria"",""char_two"":""ukinami-yuzuha"",""char_three"":""sunna"",""bangboo"":""biggest-fan"",""app_rate"":0.89,""rank"":15,""avg_round"":24738,""avg_round_m1"":35193}"
2.8.1,2026-05-11,da,危局强袭,1-3,1 / 3,2.8.1,危局强袭 2.8.1,1-3_combined.json,15,ye-shunguang,seed,zhao,sprout,叶瞬光,「席德」,照,芽芽,0.7,27912,32415,hf_comps,2.8.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-3_combined.json,15,"{""char_one"":""ye-shunguang"",""char_two"":""seed"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":0.7,""rank"":15,""avg_round"":27912,""avg_round_m1"":32415}"
2.6.1,2026-02-17,da,危局强袭,1-3,1 / 3,2.6.1,危局强袭 2.6.1,1-3_combined.json,15,miyabi,ukinami-yuzuha,astra-yao,snap,星见 雅,浮波柚叶,耀嘉音,咔嚓仔,0.62,23461,32912,hf_comps,2.6.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-3_combined.json,15,"{""char_one"":""miyabi"",""char_two"":""ukinami-yuzuha"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.62,""rank"":15,""avg_round"":23461,""avg_round_m1"":32912}"
2.7.2,2026-04-21,da,危局强袭,1-3,1 / 3,2.7.2,危局强袭 2.7.2,1-3_combined.json,15,banyue,dialyn,lucia,birkblick,般岳,琉音,卢西娅,比克布利克,0.6,26992,34944,hf_comps,2.7.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-3_combined.json,15,"{""char_one"":""banyue"",""char_two"":""dialyn"",""char_three"":""lucia"",""bangboo"":""birkblick"",""app_rate"":0.6,""rank"":15,""avg_round"":26992,""avg_round_m1"":34944}"
3.0.1,2026-06-21,da,危局强袭,1-3,1 / 3,3.0.1,危局强袭 3.0.1,1-3_combined.json,15,ye-shunguang,nicole-demara,zhao,sprout,叶瞬光,妮可·德玛拉,照,芽芽,0.41,23872,29041,hf_comps,3.0.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-3_combined.json,15,"{""char_one"":""ye-shunguang"",""char_two"":""nicole-demara"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":0.41,""rank"":15,""avg_round"":23872,""avg_round_m1"":29041}"
2.7.1,2026-03-31,da,危局强袭,1-3,1 / 3,2.7.1,危局强袭 2.7.1,1-3_combined.json,16,miyabi,nangong-yu,astra-yao,snap,星见 雅,南宫羽,耀嘉音,咔嚓仔,1.37,33456,41353,hf_comps,2.7.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-3_combined.json,16,"{""char_one"":""miyabi"",""char_two"":""nangong-yu"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":1.37,""rank"":16,""avg_round"":33456,""avg_round_m1"":41353}"
2.8.3,2026-06-15,da,危局强袭,1-3,1 / 3,2.8.3,危局强袭 2.8.3,1-3_combined.json,16,ye-shunguang,trigger,zhao,sprout,叶瞬光,「扳机」,照,芽芽,1.21,25770,33637,hf_comps,2.8.3/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-3_combined.json,16,"{""char_one"":""ye-shunguang"",""char_two"":""trigger"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":1.21,""rank"":16,""avg_round"":25770,""avg_round_m1"":33637}"
2.6.2,2026-03-10,da,危局强袭,1-3,1 / 3,2.6.2,危局强袭 2.6.2,1-3_combined.json,16,yixuan,dialyn,pan-yinhu,belion,仪玄,琉音,潘引壶,狮耶,1.05,25388,26711,hf_comps,2.6.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-3_combined.json,16,"{""char_one"":""yixuan"",""char_two"":""dialyn"",""char_three"":""pan-yinhu"",""bangboo"":""belion"",""app_rate"":1.05,""rank"":16,""avg_round"":25388,""avg_round_m1"":26711}"
2.8.2,2026-06-02,da,危局强袭,1-3,1 / 3,2.8.2,危局强袭 2.8.2,1-3_combined.json,16,jane-doe,vivian,ukinami-yuzuha,robin,简·杜,薇薇安·班希,浮波柚叶,罗宾,0.78,16022,22939,hf_comps,2.8.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-3_combined.json,16,"{""char_one"":""jane-doe"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":0.78,""rank"":16,""avg_round"":16022,""avg_round_m1"":22939}"
2.7.2,2026-04-21,da,危局强袭,1-3,1 / 3,2.7.2,危局强袭 2.7.2,1-3_combined.json,16,ye-shunguang,lycaon,zhao,sprout,叶瞬光,冯·莱卡恩,照,芽芽,0.58,23183,26474,hf_comps,2.7.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-3_combined.json,16,"{""char_one"":""ye-shunguang"",""char_two"":""lycaon"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":0.58,""rank"":16,""avg_round"":23183,""avg_round_m1"":26474}"
2.6.1,2026-02-17,da,危局强袭,1-3,1 / 3,2.6.1,危局强袭 2.6.1,1-3_combined.json,16,alice,jane-doe,ukinami-yuzuha,miss-esme,爱丽丝·泰姆菲尔德,简·杜,浮波柚叶,艾丝弥小姐,0.55,24701,36734,hf_comps,2.6.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-3_combined.json,16,"{""char_one"":""alice"",""char_two"":""jane-doe"",""char_three"":""ukinami-yuzuha"",""bangboo"":""miss-esme"",""app_rate"":0.55,""rank"":16,""avg_round"":24701,""avg_round_m1"":36734}"
2.8.1,2026-05-11,da,危局强袭,1-3,1 / 3,2.8.1,危局强袭 2.8.1,1-3_combined.json,16,cissia,seed,sunna,plugboo,希希芙,「席德」,千夏,插头布,0.51,33060,40061,hf_comps,2.8.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-3_combined.json,16,"{""char_one"":""cissia"",""char_two"":""seed"",""char_three"":""sunna"",""bangboo"":""plugboo"",""app_rate"":0.51,""rank"":16,""avg_round"":33060,""avg_round_m1"":40061}"
3.0.1,2026-06-21,da,危局强袭,1-3,1 / 3,3.0.1,危局强袭 3.0.1,1-3_combined.json,16,ye-shunguang,dialyn,astra-yao,sprout,叶瞬光,琉音,耀嘉音,芽芽,0.39,29565,42333,hf_comps,3.0.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-3_combined.json,16,"{""char_one"":""ye-shunguang"",""char_two"":""dialyn"",""char_three"":""astra-yao"",""bangboo"":""sprout"",""app_rate"":0.39,""rank"":16,""avg_round"":29565,""avg_round_m1"":42333}"
2.7.1,2026-03-31,da,危局强袭,1-3,1 / 3,2.7.1,危局强袭 2.7.1,1-3_combined.json,17,yidhari,lycaon,lucia,miss-esme,伊德海莉·墨菲,冯·莱卡恩,卢西娅,艾丝弥小姐,1.08,28833,36227,hf_comps,2.7.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-3_combined.json,17,"{""char_one"":""yidhari"",""char_two"":""lycaon"",""char_three"":""lucia"",""bangboo"":""miss-esme"",""app_rate"":1.08,""rank"":17,""avg_round"":28833,""avg_round_m1"":36227}"
2.6.2,2026-03-10,da,危局强袭,1-3,1 / 3,2.6.2,危局强袭 2.6.2,1-3_combined.json,17,manato,ju-fufu,lucia,miss-esme,狛野真斗,橘福福,卢西娅,艾丝弥小姐,0.98,23215,29450,hf_comps,2.6.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-3_combined.json,18,"{""char_one"":""manato"",""char_two"":""ju-fufu"",""char_three"":""lucia"",""bangboo"":""miss-esme"",""app_rate"":0.98,""rank"":17,""avg_round"":23215,""avg_round_m1"":29450}"
2.6.2,2026-03-10,da,危局强袭,1-3,1 / 3,2.6.2,危局强袭 2.6.2,1-3_combined.json,17,miyabi,ukinami-yuzuha,soukaku,sharkboo,星见 雅,浮波柚叶,苍角,鲨牙布,0.98,20841,23233,hf_comps,2.6.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-3_combined.json,17,"{""char_one"":""miyabi"",""char_two"":""ukinami-yuzuha"",""char_three"":""soukaku"",""bangboo"":""sharkboo"",""app_rate"":0.98,""rank"":17,""avg_round"":20841,""avg_round_m1"":23233}"
2.8.3,2026-06-15,da,危局强袭,1-3,1 / 3,2.8.3,危局强袭 2.8.3,1-3_combined.json,17,seed,orphie-and-magus,astra-yao,mercury,「席德」,奥菲丝·马格努森 & 「鬼火」,耀嘉音,「墨丘利」,0.77,24370,29705,hf_comps,2.8.3/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-3_combined.json,17,"{""char_one"":""seed"",""char_two"":""orphie-and-magus"",""char_three"":""astra-yao"",""bangboo"":""mercury"",""app_rate"":0.77,""rank"":17,""avg_round"":24370,""avg_round_m1"":29705}"
2.8.2,2026-06-02,da,危局强袭,1-3,1 / 3,2.8.2,危局强袭 2.8.2,1-3_combined.json,17,ye-shunguang,dialyn,sunna,sprout,叶瞬光,琉音,千夏,芽芽,0.59,23152,32437,hf_comps,2.8.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-3_combined.json,17,"{""char_one"":""ye-shunguang"",""char_two"":""dialyn"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":0.59,""rank"":17,""avg_round"":23152,""avg_round_m1"":32437}"
2.7.2,2026-04-21,da,危局强袭,1-3,1 / 3,2.7.2,危局强袭 2.7.2,1-3_combined.json,17,ellen,dialyn,astra-yao,snap,艾莲·乔,琉音,耀嘉音,咔嚓仔,0.57,26123,31588,hf_comps,2.7.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-3_combined.json,18,"{""char_one"":""ellen"",""char_two"":""dialyn"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.57,""rank"":17,""avg_round"":26123,""avg_round_m1"":31588}"
2.7.2,2026-04-21,da,危局强袭,1-3,1 / 3,2.7.2,危局强袭 2.7.2,1-3_combined.json,17,ye-shunguang,zhao,nicole-demara,sprout,叶瞬光,照,妮可·德玛拉,芽芽,0.57,23311,30220,hf_comps,2.7.2/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-3_combined.json,17,"{""char_one"":""ye-shunguang"",""char_two"":""zhao"",""char_three"":""nicole-demara"",""bangboo"":""sprout"",""app_rate"":0.57,""rank"":17,""avg_round"":23311,""avg_round_m1"":30220}"
2.8.1,2026-05-11,da,危局强袭,1-3,1 / 3,2.8.1,危局强袭 2.8.1,1-3_combined.json,17,ye-shunguang,seed,sunna,sprout,叶瞬光,「席德」,千夏,芽芽,0.46,33368,38794,hf_comps,2.8.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-3_combined.json,17,"{""char_one"":""ye-shunguang"",""char_two"":""seed"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":0.46,""rank"":17,""avg_round"":33368,""avg_round_m1"":38794}"
2.6.1,2026-02-17,da,危局强袭,1-3,1 / 3,2.6.1,危局强袭 2.6.1,1-3_combined.json,17,miyabi,alice,astra-yao,snap,星见 雅,爱丽丝·泰姆菲尔德,耀嘉音,咔嚓仔,0.46,27149,33405,hf_comps,2.6.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-3_combined.json,17,"{""char_one"":""miyabi"",""char_two"":""alice"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.46,""rank"":17,""avg_round"":27149,""avg_round_m1"":33405}"
3.0.1,2026-06-21,da,危局强袭,1-3,1 / 3,3.0.1,危局强袭 3.0.1,1-3_combined.json,17,billy-starlight,dialyn,pan-yinhu,birkblick,星徽·比利,琉音,潘引壶,比克布利克,0.37,29484,40858,hf_comps,3.0.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-3_combined.json,17,"{""char_one"":""billy-starlight"",""char_two"":""dialyn"",""char_three"":""pan-yinhu"",""bangboo"":""birkblick"",""app_rate"":0.37,""rank"":17,""avg_round"":29484,""avg_round_m1"":40858}"
2.7.1,2026-03-31,da,危局强袭,1-3,1 / 3,2.7.1,危局强袭 2.7.1,1-3_combined.json,18,ye-shunguang,dialyn,sunna,sprout,叶瞬光,琉音,千夏,芽芽,0.94,27388,35114,hf_comps,2.7.1/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-3_combined.json,18,"{""char_one"":""ye-shunguang"",""char_two"":""dialyn"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":0.94,""rank"":18,""avg_round"":27388,""avg_round_m1"":35114}"
2.8.3,2026-06-15,da,危局强袭,1-3,1 / 3,2.8.3,危局强袭 2.8.3,1-3_combined.json,18,billy-starlight,dialyn,lucia,birkblick,星徽·比利,琉音,卢西娅,比克布利克,0.74,32776,43348,hf_comps,2.8.3/da/comps/1-3_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-3_combined.json,18,"{""char_one"":""billy-starlight"",""char_two"":""dialyn"",""char_three"":""lucia"",""bangboo"":""birkblick"",""app_rate"":0.74,""rank"":18,""avg_round"":32776,""avg_round_m1"":43348}"
